FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
5,ED,Benzodiazepine overdose,Age,35-54 Years,20,08/01/2024,08/31/2024,5.204460967,Percent
5,ED,Fentanyl overdose,Age,35-54 Years,20,08/01/2024,08/31/2024,7.063197026,Percent
5,ED,Heroin overdose,Age,35-54 Years,20,08/01/2024,08/31/2024,5.204460967,Percent
5,ED,All Opioids overdose,Age,35-54 Years,21,09/01/2024,09/30/2024,31.85483871,Percent
5,ED,Stimulants overdose,Age,35-54 Years,21,09/01/2024,09/30/2024,10.88709677,Percent
5,ED,Cannabis overdose,Age,35-54 Years,21,09/01/2024,09/30/2024,7.661290323,Percent
5,ED,Benzodiazepine overdose,Age,35-54 Years,21,09/01/2024,09/30/2024,3.225806452,Percent
5,ED,Fentanyl overdose,Age,35-54 Years,21,09/01/2024,09/30/2024,5.64516129,Percent
5,ED,Heroin overdose,Age,35-54 Years,21,09/01/2024,09/30/2024,6.048387097,Percent
5,ED,All Opioids overdose,Age,35-54 Years,22,10/01/2024,10/31/2024,35.2,Percent
5,ED,Stimulants overdose,Age,35-54 Years,22,10/01/2024,10/31/2024,14.8,Percent
5,ED,Cannabis overdose,Age,35-54 Years,22,10/01/2024,10/31/2024,12,Percent
5,ED,Benzodiazepine overdose,Age,35-54 Years,22,10/01/2024,10/31/2024,4.4,Percent
5,ED,Fentanyl overdose,Age,35-54 Years,22,10/01/2024,10/31/2024,5.6,Percent
5,ED,Heroin overdose,Age,35-54 Years,22,10/01/2024,10/31/2024,6,Percent
5,ED,All Opioids overdose,Age,35-54 Years,23,11/01/2024,11/30/2024,31.57894737,Percent
5,ED,Stimulants overdose,Age,35-54 Years,23,11/01/2024,11/30/2024,14.03508772,Percent
5,ED,Cannabis overdose,Age,35-54 Years,23,11/01/2024,11/30/2024,7.456140351,Percent
5,ED,Benzodiazepine overdose,Age,35-54 Years,23,11/01/2024,11/30/2024,3.070175439,Percent
5,ED,Fentanyl overdose,Age,35-54 Years,23,11/01/2024,11/30/2024,9.210526316,Percent
5,ED,Heroin overdose,Age,35-54 Years,23,11/01/2024,11/30/2024,6.140350877,Percent
5,ED,All Opioids overdose,Age,35-54 Years,24,12/01/2024,12/31/2024,29.45736434,Percent
5,ED,Stimulants overdose,Age,35-54 Years,24,12/01/2024,12/31/2024,14.72868217,Percent
5,ED,Cannabis overdose,Age,35-54 Years,24,12/01/2024,12/31/2024,12.79069767,Percent
5,ED,Benzodiazepine overdose,Age,35-54 Years,24,12/01/2024,12/31/2024,2.713178295,Percent
5,ED,Fentanyl overdose,Age,35-54 Years,24,12/01/2024,12/31/2024,5.813953488,Percent
5,ED,Heroin overdose,Age,35-54 Years,24,12/01/2024,12/31/2024,1.550387597,Percent
5,ED,All Opioids overdose,Age,55+ Years,1,01/01/2023,01/31/2023,36.84210526,Percent
5,ED,Stimulants overdose,Age,55+ Years,1,01/01/2023,01/31/2023,12.10526316,Percent
5,ED,Cannabis overdose,Age,55+ Years,1,01/01/2023,01/31/2023,6.842105263,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,1,01/01/2023,01/31/2023,2.631578947,Percent
5,ED,Fentanyl overdose,Age,55+ Years,1,01/01/2023,01/31/2023,2.105263158,Percent
5,ED,Heroin overdose,Age,55+ Years,1,01/01/2023,01/31/2023,7.368421053,Percent
5,ED,All Opioids overdose,Age,55+ Years,2,02/01/2023,02/28/2023,44.76744186,Percent
5,ED,Stimulants overdose,Age,55+ Years,2,02/01/2023,02/28/2023,12.20930233,Percent
5,ED,Cannabis overdose,Age,55+ Years,2,02/01/2023,02/28/2023,5.813953488,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,2,02/01/2023,02/28/2023,2.325581395,Percent
5,ED,Fentanyl overdose,Age,55+ Years,2,02/01/2023,02/28/2023,2.325581395,Percent
5,ED,Heroin overdose,Age,55+ Years,2,02/01/2023,02/28/2023,11.04651163,Percent
5,ED,All Opioids overdose,Age,55+ Years,3,03/01/2023,03/31/2023,40.58823529,Percent
5,ED,Stimulants overdose,Age,55+ Years,3,03/01/2023,03/31/2023,8.235294118,Percent
5,ED,Cannabis overdose,Age,55+ Years,3,03/01/2023,03/31/2023,7.647058824,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,3,03/01/2023,03/31/2023,5.882352941,Percent
5,ED,Fentanyl overdose,Age,55+ Years,3,03/01/2023,03/31/2023,3.529411765,Percent
5,ED,Heroin overdose,Age,55+ Years,3,03/01/2023,03/31/2023,9.411764706,Percent
5,ED,All Opioids overdose,Age,55+ Years,4,04/01/2023,04/30/2023,39.77900552,Percent
5,ED,Stimulants overdose,Age,55+ Years,4,04/01/2023,04/30/2023,9.392265193,Percent
5,ED,Cannabis overdose,Age,55+ Years,4,04/01/2023,04/30/2023,4.972375691,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,4,04/01/2023,04/30/2023,4.972375691,Percent
5,ED,Fentanyl overdose,Age,55+ Years,4,04/01/2023,04/30/2023,3.314917127,Percent
5,ED,Heroin overdose,Age,55+ Years,4,04/01/2023,04/30/2023,6.629834254,Percent
5,ED,All Opioids overdose,Age,55+ Years,5,05/01/2023,05/31/2023,35.96059113,Percent
5,ED,Stimulants overdose,Age,55+ Years,5,05/01/2023,05/31/2023,7.881773399,Percent
5,ED,Cannabis overdose,Age,55+ Years,5,05/01/2023,05/31/2023,7.881773399,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,5,05/01/2023,05/31/2023,5.418719212,Percent
5,ED,Fentanyl overdose,Age,55+ Years,5,05/01/2023,05/31/2023,3.448275862,Percent
5,ED,Heroin overdose,Age,55+ Years,5,05/01/2023,05/31/2023,7.881773399,Percent
5,ED,All Opioids overdose,Age,55+ Years,6,06/01/2023,06/30/2023,37.56906077,Percent
5,ED,Stimulants overdose,Age,55+ Years,6,06/01/2023,06/30/2023,5.524861878,Percent
5,ED,Cannabis overdose,Age,55+ Years,6,06/01/2023,06/30/2023,4.419889503,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,6,06/01/2023,06/30/2023,7.73480663,Percent
5,ED,Fentanyl overdose,Age,55+ Years,6,06/01/2023,06/30/2023,4.419889503,Percent
5,ED,Heroin overdose,Age,55+ Years,6,06/01/2023,06/30/2023,6.077348066,Percent
5,ED,All Opioids overdose,Age,55+ Years,7,07/01/2023,07/31/2023,40.0990099,Percent
5,ED,Stimulants overdose,Age,55+ Years,7,07/01/2023,07/31/2023,7.425742574,Percent
5,ED,Cannabis overdose,Age,55+ Years,7,07/01/2023,07/31/2023,6.435643564,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,7,07/01/2023,07/31/2023,4.455445545,Percent
5,ED,Fentanyl overdose,Age,55+ Years,7,07/01/2023,07/31/2023,3.96039604,Percent
5,ED,Heroin overdose,Age,55+ Years,7,07/01/2023,07/31/2023,9.900990099,Percent
5,ED,All Opioids overdose,Age,55+ Years,8,08/01/2023,08/31/2023,44.26229508,Percent
5,ED,Stimulants overdose,Age,55+ Years,8,08/01/2023,08/31/2023,10.92896175,Percent
5,ED,Cannabis overdose,Age,55+ Years,8,08/01/2023,08/31/2023,2.732240437,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,8,08/01/2023,08/31/2023,4.371584699,Percent
5,ED,Fentanyl overdose,Age,55+ Years,8,08/01/2023,08/31/2023,4.371584699,Percent
5,ED,Heroin overdose,Age,55+ Years,8,08/01/2023,08/31/2023,12.02185792,Percent
5,ED,All Opioids overdose,Age,55+ Years,9,09/01/2023,09/30/2023,47.30538922,Percent
5,ED,Stimulants overdose,Age,55+ Years,9,09/01/2023,09/30/2023,8.982035928,Percent
5,ED,Cannabis overdose,Age,55+ Years,9,09/01/2023,09/30/2023,8.383233533,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,9,09/01/2023,09/30/2023,6.586826347,Percent
5,ED,Fentanyl overdose,Age,55+ Years,9,09/01/2023,09/30/2023,3.592814371,Percent
5,ED,Heroin overdose,Age,55+ Years,9,09/01/2023,09/30/2023,10.17964072,Percent
5,ED,All Opioids overdose,Age,55+ Years,10,10/01/2023,10/31/2023,32.91139241,Percent
5,ED,Stimulants overdose,Age,55+ Years,10,10/01/2023,10/31/2023,3.797468354,Percent
5,ED,Cannabis overdose,Age,55+ Years,10,10/01/2023,10/31/2023,6.329113924,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,10,10/01/2023,10/31/2023,6.329113924,Percent
5,ED,Fentanyl overdose,Age,55+ Years,10,10/01/2023,10/31/2023,1.265822785,Percent
5,ED,Heroin overdose,Age,55+ Years,10,10/01/2023,10/31/2023,6.329113924,Percent
5,ED,All Opioids overdose,Age,55+ Years,11,11/01/2023,11/30/2023,37.58389262,Percent
5,ED,Stimulants overdose,Age,55+ Years,11,11/01/2023,11/30/2023,5.369127517,Percent
5,ED,Cannabis overdose,Age,55+ Years,11,11/01/2023,11/30/2023,6.711409396,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,11,11/01/2023,11/30/2023,2.684563758,Percent
5,ED,Fentanyl overdose,Age,55+ Years,11,11/01/2023,11/30/2023,3.355704698,Percent
5,ED,Heroin overdose,Age,55+ Years,11,11/01/2023,11/30/2023,6.040268456,Percent
5,ED,All Opioids overdose,Age,55+ Years,12,12/01/2023,12/31/2023,34.09090909,Percent
5,ED,Stimulants overdose,Age,55+ Years,12,12/01/2023,12/31/2023,9.848484848,Percent
5,ED,Cannabis overdose,Age,55+ Years,12,12/01/2023,12/31/2023,11.36363636,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,12,12/01/2023,12/31/2023,3.03030303,Percent
5,ED,Fentanyl overdose,Age,55+ Years,12,12/01/2023,12/31/2023,4.545454545,Percent
5,ED,Heroin overdose,Age,55+ Years,12,12/01/2023,12/31/2023,2.272727273,Percent
5,ED,All Opioids overdose,Age,55+ Years,13,01/01/2024,01/31/2024,34.73053892,Percent
5,ED,Stimulants overdose,Age,55+ Years,13,01/01/2024,01/31/2024,11.37724551,Percent
5,ED,Cannabis overdose,Age,55+ Years,13,01/01/2024,01/31/2024,6.586826347,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,13,01/01/2024,01/31/2024,5.389221557,Percent
5,ED,Fentanyl overdose,Age,55+ Years,13,01/01/2024,01/31/2024,4.790419162,Percent
5,ED,Heroin overdose,Age,55+ Years,13,01/01/2024,01/31/2024,7.784431138,Percent
5,ED,All Opioids overdose,Age,55+ Years,14,02/01/2024,02/29/2024,30.86419753,Percent
5,ED,Stimulants overdose,Age,55+ Years,14,02/01/2024,02/29/2024,9.259259259,Percent
5,ED,Cannabis overdose,Age,55+ Years,14,02/01/2024,02/29/2024,8.641975309,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,14,02/01/2024,02/29/2024,4.938271605,Percent
5,ED,Fentanyl overdose,Age,55+ Years,14,02/01/2024,02/29/2024,3.703703704,Percent
5,ED,Heroin overdose,Age,55+ Years,14,02/01/2024,02/29/2024,3.086419753,Percent
5,ED,All Opioids overdose,Age,55+ Years,15,03/01/2024,03/31/2024,39.05325444,Percent
5,ED,Stimulants overdose,Age,55+ Years,15,03/01/2024,03/31/2024,10.0591716,Percent
5,ED,Cannabis overdose,Age,55+ Years,15,03/01/2024,03/31/2024,5.917159763,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,15,03/01/2024,03/31/2024,2.958579882,Percent
5,ED,Fentanyl overdose,Age,55+ Years,15,03/01/2024,03/31/2024,2.366863905,Percent
5,ED,Heroin overdose,Age,55+ Years,15,03/01/2024,03/31/2024,10.0591716,Percent
5,ED,All Opioids overdose,Age,55+ Years,16,04/01/2024,04/30/2024,29.87804878,Percent
5,ED,Stimulants overdose,Age,55+ Years,16,04/01/2024,04/30/2024,12.80487805,Percent
5,ED,Cannabis overdose,Age,55+ Years,16,04/01/2024,04/30/2024,9.146341463,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,16,04/01/2024,04/30/2024,6.707317073,Percent
5,ED,Fentanyl overdose,Age,55+ Years,16,04/01/2024,04/30/2024,3.658536585,Percent
5,ED,Heroin overdose,Age,55+ Years,16,04/01/2024,04/30/2024,5.487804878,Percent
5,ED,All Opioids overdose,Age,55+ Years,17,05/01/2024,05/31/2024,30.51948052,Percent
5,ED,Stimulants overdose,Age,55+ Years,17,05/01/2024,05/31/2024,11.03896104,Percent
5,ED,Cannabis overdose,Age,55+ Years,17,05/01/2024,05/31/2024,9.090909091,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,17,05/01/2024,05/31/2024,3.896103896,Percent
5,ED,Fentanyl overdose,Age,55+ Years,17,05/01/2024,05/31/2024,1.948051948,Percent
5,ED,Heroin overdose,Age,55+ Years,17,05/01/2024,05/31/2024,3.246753247,Percent
5,ED,All Opioids overdose,Age,55+ Years,18,06/01/2024,06/30/2024,30.3030303,Percent
5,ED,Stimulants overdose,Age,55+ Years,18,06/01/2024,06/30/2024,6.666666667,Percent
5,ED,Cannabis overdose,Age,55+ Years,18,06/01/2024,06/30/2024,10.3030303,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,18,06/01/2024,06/30/2024,4.848484848,Percent
5,ED,Fentanyl overdose,Age,55+ Years,18,06/01/2024,06/30/2024,2.424242424,Percent
5,ED,Heroin overdose,Age,55+ Years,18,06/01/2024,06/30/2024,5.454545455,Percent
5,ED,All Opioids overdose,Age,55+ Years,19,07/01/2024,07/31/2024,33.33333333,Percent
5,ED,Stimulants overdose,Age,55+ Years,19,07/01/2024,07/31/2024,6.349206349,Percent
5,ED,Cannabis overdose,Age,55+ Years,19,07/01/2024,07/31/2024,6.349206349,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,19,07/01/2024,07/31/2024,4.761904762,Percent
5,ED,Fentanyl overdose,Age,55+ Years,19,07/01/2024,07/31/2024,2.645502646,Percent
5,ED,Heroin overdose,Age,55+ Years,19,07/01/2024,07/31/2024,8.994708995,Percent
5,ED,All Opioids overdose,Age,55+ Years,20,08/01/2024,08/31/2024,29.34131737,Percent
5,ED,Stimulants overdose,Age,55+ Years,20,08/01/2024,08/31/2024,6.586826347,Percent
5,ED,Cannabis overdose,Age,55+ Years,20,08/01/2024,08/31/2024,7.784431138,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,20,08/01/2024,08/31/2024,5.389221557,Percent
5,ED,Fentanyl overdose,Age,55+ Years,20,08/01/2024,08/31/2024,2.994011976,Percent
5,ED,Heroin overdose,Age,55+ Years,20,08/01/2024,08/31/2024,5.389221557,Percent
5,ED,All Opioids overdose,Age,55+ Years,21,09/01/2024,09/30/2024,32.3943662,Percent
5,ED,Stimulants overdose,Age,55+ Years,21,09/01/2024,09/30/2024,4.225352113,Percent
5,ED,Cannabis overdose,Age,55+ Years,21,09/01/2024,09/30/2024,8.450704225,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,21,09/01/2024,09/30/2024,5.633802817,Percent
5,ED,Fentanyl overdose,Age,55+ Years,21,09/01/2024,09/30/2024,2.112676056,Percent
5,ED,Heroin overdose,Age,55+ Years,21,09/01/2024,09/30/2024,7.746478873,Percent
5,ED,All Opioids overdose,Age,55+ Years,22,10/01/2024,10/31/2024,29.07801418,Percent
5,ED,Stimulants overdose,Age,55+ Years,22,10/01/2024,10/31/2024,8.510638298,Percent
5,ED,Cannabis overdose,Age,55+ Years,22,10/01/2024,10/31/2024,6.382978723,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,22,10/01/2024,10/31/2024,5.673758865,Percent
5,ED,Fentanyl overdose,Age,55+ Years,22,10/01/2024,10/31/2024,2.127659574,Percent
5,ED,Heroin overdose,Age,55+ Years,22,10/01/2024,10/31/2024,3.546099291,Percent
5,ED,All Opioids overdose,Age,55+ Years,23,11/01/2024,11/30/2024,29.71014493,Percent
5,ED,Stimulants overdose,Age,55+ Years,23,11/01/2024,11/30/2024,7.246376812,Percent
5,ED,Cannabis overdose,Age,55+ Years,23,11/01/2024,11/30/2024,7.246376812,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,23,11/01/2024,11/30/2024,5.797101449,Percent
5,ED,Fentanyl overdose,Age,55+ Years,23,11/01/2024,11/30/2024,3.623188406,Percent
5,ED,Heroin overdose,Age,55+ Years,23,11/01/2024,11/30/2024,4.347826087,Percent
5,ED,All Opioids overdose,Age,55+ Years,24,12/01/2024,12/31/2024,23.56687898,Percent
5,ED,Stimulants overdose,Age,55+ Years,24,12/01/2024,12/31/2024,8.280254777,Percent
5,ED,Cannabis overdose,Age,55+ Years,24,12/01/2024,12/31/2024,10.82802548,Percent
5,ED,Benzodiazepine overdose,Age,55+ Years,24,12/01/2024,12/31/2024,3.821656051,Percent
5,ED,Fentanyl overdose,Age,55+ Years,24,12/01/2024,12/31/2024,0.636942675,Percent
5,ED,Heroin overdose,Age,55+ Years,24,12/01/2024,12/31/2024,1.910828025,Percent
5,ED,All Opioids overdose,Sex,Female,1,01/01/2023,01/31/2023,21.67381974,Percent
5,ED,Stimulants overdose,Sex,Female,1,01/01/2023,01/31/2023,7.510729614,Percent
5,ED,Cannabis overdose,Sex,Female,1,01/01/2023,01/31/2023,13.73390558,Percent
5,ED,Benzodiazepine overdose,Sex,Female,1,01/01/2023,01/31/2023,2.360515021,Percent
5,ED,Fentanyl overdose,Sex,Female,1,01/01/2023,01/31/2023,2.575107296,Percent
5,ED,Heroin overdose,Sex,Female,1,01/01/2023,01/31/2023,3.862660944,Percent
5,ED,All Opioids overdose,Sex,Female,2,02/01/2023,02/28/2023,19.48356808,Percent
5,ED,Stimulants overdose,Sex,Female,2,02/01/2023,02/28/2023,8.685446009,Percent
5,ED,Cannabis overdose,Sex,Female,2,02/01/2023,02/28/2023,13.14553991,Percent
5,ED,Benzodiazepine overdose,Sex,Female,2,02/01/2023,02/28/2023,3.755868545,Percent
5,ED,Fentanyl overdose,Sex,Female,2,02/01/2023,02/28/2023,3.051643192,Percent
5,ED,Heroin overdose,Sex,Female,2,02/01/2023,02/28/2023,4.929577465,Percent
5,ED,All Opioids overdose,Sex,Female,3,03/01/2023,03/31/2023,22.17573222,Percent
5,ED,Stimulants overdose,Sex,Female,3,03/01/2023,03/31/2023,6.276150628,Percent
5,ED,Cannabis overdose,Sex,Female,3,03/01/2023,03/31/2023,14.85355649,Percent
5,ED,Benzodiazepine overdose,Sex,Female,3,03/01/2023,03/31/2023,4.393305439,Percent
5,ED,Fentanyl overdose,Sex,Female,3,03/01/2023,03/31/2023,2.719665272,Percent
5,ED,Heroin overdose,Sex,Female,3,03/01/2023,03/31/2023,3.347280335,Percent
5,ED,All Opioids overdose,Sex,Female,4,04/01/2023,04/30/2023,19.28571429,Percent
5,ED,Stimulants overdose,Sex,Female,4,04/01/2023,04/30/2023,9.285714286,Percent
5,ED,Cannabis overdose,Sex,Female,4,04/01/2023,04/30/2023,8.80952381,Percent
5,ED,Benzodiazepine overdose,Sex,Female,4,04/01/2023,04/30/2023,4.761904762,Percent
5,ED,Fentanyl overdose,Sex,Female,4,04/01/2023,04/30/2023,2.857142857,Percent
5,ED,Heroin overdose,Sex,Female,4,04/01/2023,04/30/2023,3.333333333,Percent
5,ED,All Opioids overdose,Sex,Female,5,05/01/2023,05/31/2023,19.11468813,Percent
5,ED,Stimulants overdose,Sex,Female,5,05/01/2023,05/31/2023,7.444668008,Percent
5,ED,Cannabis overdose,Sex,Female,5,05/01/2023,05/31/2023,13.27967807,Percent
5,ED,Benzodiazepine overdose,Sex,Female,5,05/01/2023,05/31/2023,6.036217304,Percent
5,ED,Fentanyl overdose,Sex,Female,5,05/01/2023,05/31/2023,3.420523139,Percent
5,ED,Heroin overdose,Sex,Female,5,05/01/2023,05/31/2023,3.219315895,Percent
5,ED,All Opioids overdose,Sex,Female,6,06/01/2023,06/30/2023,24.83516484,Percent
5,ED,Stimulants overdose,Sex,Female,6,06/01/2023,06/30/2023,6.153846154,Percent
5,ED,Cannabis overdose,Sex,Female,6,06/01/2023,06/30/2023,10.32967033,Percent
5,ED,Benzodiazepine overdose,Sex,Female,6,06/01/2023,06/30/2023,5.714285714,Percent
5,ED,Fentanyl overdose,Sex,Female,6,06/01/2023,06/30/2023,4.175824176,Percent
5,ED,Heroin overdose,Sex,Female,6,06/01/2023,06/30/2023,3.076923077,Percent
5,ED,All Opioids overdose,Sex,Female,7,07/01/2023,07/31/2023,24.28884026,Percent
5,ED,Stimulants overdose,Sex,Female,7,07/01/2023,07/31/2023,8.75273523,Percent
5,ED,Cannabis overdose,Sex,Female,7,07/01/2023,07/31/2023,10.94091904,Percent
5,ED,Benzodiazepine overdose,Sex,Female,7,07/01/2023,07/31/2023,5.251641138,Percent
5,ED,Fentanyl overdose,Sex,Female,7,07/01/2023,07/31/2023,4.157549234,Percent
5,ED,Heroin overdose,Sex,Female,7,07/01/2023,07/31/2023,3.282275711,Percent
5,ED,All Opioids overdose,Sex,Female,8,08/01/2023,08/31/2023,26.42487047,Percent
5,ED,Stimulants overdose,Sex,Female,8,08/01/2023,08/31/2023,8.549222798,Percent
5,ED,Cannabis overdose,Sex,Female,8,08/01/2023,08/31/2023,12.43523316,Percent
5,ED,Benzodiazepine overdose,Sex,Female,8,08/01/2023,08/31/2023,4.922279793,Percent
5,ED,Fentanyl overdose,Sex,Female,8,08/01/2023,08/31/2023,3.626943005,Percent
5,ED,Heroin overdose,Sex,Female,8,08/01/2023,08/31/2023,5.440414508,Percent
5,ED,All Opioids overdose,Sex,Female,9,09/01/2023,09/30/2023,21.66666667,Percent
5,ED,Stimulants overdose,Sex,Female,9,09/01/2023,09/30/2023,10.23809524,Percent
5,ED,Cannabis overdose,Sex,Female,9,09/01/2023,09/30/2023,13.80952381,Percent
5,ED,Benzodiazepine overdose,Sex,Female,9,09/01/2023,09/30/2023,5.238095238,Percent
5,ED,Fentanyl overdose,Sex,Female,9,09/01/2023,09/30/2023,2.619047619,Percent
5,ED,Heroin overdose,Sex,Female,9,09/01/2023,09/30/2023,5,Percent
5,ED,All Opioids overdose,Sex,Female,10,10/01/2023,10/31/2023,21.44578313,Percent
5,ED,Stimulants overdose,Sex,Female,10,10/01/2023,10/31/2023,9.397590361,Percent
5,ED,Cannabis overdose,Sex,Female,10,10/01/2023,10/31/2023,13.25301205,Percent
5,ED,Benzodiazepine overdose,Sex,Female,10,10/01/2023,10/31/2023,4.578313253,Percent
5,ED,Fentanyl overdose,Sex,Female,10,10/01/2023,10/31/2023,3.855421687,Percent
5,ED,Heroin overdose,Sex,Female,10,10/01/2023,10/31/2023,3.614457831,Percent
5,ED,All Opioids overdose,Sex,Female,11,11/01/2023,11/30/2023,17.47311828,Percent
5,ED,Stimulants overdose,Sex,Female,11,11/01/2023,11/30/2023,7.52688172,Percent
5,ED,Cannabis overdose,Sex,Female,11,11/01/2023,11/30/2023,13.97849462,Percent
5,ED,Benzodiazepine overdose,Sex,Female,11,11/01/2023,11/30/2023,4.032258065,Percent
5,ED,Fentanyl overdose,Sex,Female,11,11/01/2023,11/30/2023,3.494623656,Percent
5,ED,Heroin overdose,Sex,Female,11,11/01/2023,11/30/2023,2.956989247,Percent
5,ED,All Opioids overdose,Sex,Female,12,12/01/2023,12/31/2023,22.87390029,Percent
5,ED,Stimulants overdose,Sex,Female,12,12/01/2023,12/31/2023,8.211143695,Percent
5,ED,Cannabis overdose,Sex,Female,12,12/01/2023,12/31/2023,14.6627566,Percent
5,ED,Benzodiazepine overdose,Sex,Female,12,12/01/2023,12/31/2023,4.398826979,Percent
5,ED,Fentanyl overdose,Sex,Female,12,12/01/2023,12/31/2023,4.692082111,Percent
5,ED,Heroin overdose,Sex,Female,12,12/01/2023,12/31/2023,2.93255132,Percent
5,ED,All Opioids overdose,Sex,Female,13,01/01/2024,01/31/2024,20.38043478,Percent
5,ED,Stimulants overdose,Sex,Female,13,01/01/2024,01/31/2024,7.880434783,Percent
5,ED,Cannabis overdose,Sex,Female,13,01/01/2024,01/31/2024,15.76086957,Percent
5,ED,Benzodiazepine overdose,Sex,Female,13,01/01/2024,01/31/2024,4.891304348,Percent
5,ED,Fentanyl overdose,Sex,Female,13,01/01/2024,01/31/2024,3.260869565,Percent
5,ED,Heroin overdose,Sex,Female,13,01/01/2024,01/31/2024,3.804347826,Percent
5,ED,All Opioids overdose,Sex,Female,14,02/01/2024,02/29/2024,17.3553719,Percent
5,ED,Stimulants overdose,Sex,Female,14,02/01/2024,02/29/2024,7.162534435,Percent
5,ED,Cannabis overdose,Sex,Female,14,02/01/2024,02/29/2024,12.39669421,Percent
5,ED,Benzodiazepine overdose,Sex,Female,14,02/01/2024,02/29/2024,3.856749311,Percent
5,ED,Fentanyl overdose,Sex,Female,14,02/01/2024,02/29/2024,1.928374656,Percent
5,ED,Heroin overdose,Sex,Female,14,02/01/2024,02/29/2024,2.203856749,Percent
5,ED,All Opioids overdose,Sex,Female,15,03/01/2024,03/31/2024,22.33502538,Percent
5,ED,Stimulants overdose,Sex,Female,15,03/01/2024,03/31/2024,8.375634518,Percent
5,ED,Cannabis overdose,Sex,Female,15,03/01/2024,03/31/2024,14.21319797,Percent
5,ED,Benzodiazepine overdose,Sex,Female,15,03/01/2024,03/31/2024,2.284263959,Percent
5,ED,Fentanyl overdose,Sex,Female,15,03/01/2024,03/31/2024,3.807106599,Percent
5,ED,Heroin overdose,Sex,Female,15,03/01/2024,03/31/2024,2.538071066,Percent
5,ED,All Opioids overdose,Sex,Female,16,04/01/2024,04/30/2024,17.20698254,Percent
5,ED,Stimulants overdose,Sex,Female,16,04/01/2024,04/30/2024,8.478802993,Percent
5,ED,Cannabis overdose,Sex,Female,16,04/01/2024,04/30/2024,16.70822943,Percent
5,ED,Benzodiazepine overdose,Sex,Female,16,04/01/2024,04/30/2024,3.241895262,Percent
5,ED,Fentanyl overdose,Sex,Female,16,04/01/2024,04/30/2024,2.992518703,Percent
5,ED,Heroin overdose,Sex,Female,16,04/01/2024,04/30/2024,2.743142145,Percent
5,ED,All Opioids overdose,Sex,Female,17,05/01/2024,05/31/2024,14.11764706,Percent
5,ED,Stimulants overdose,Sex,Female,17,05/01/2024,05/31/2024,6.588235294,Percent
5,ED,Cannabis overdose,Sex,Female,17,05/01/2024,05/31/2024,12.70588235,Percent
5,ED,Benzodiazepine overdose,Sex,Female,17,05/01/2024,05/31/2024,3.058823529,Percent
5,ED,Fentanyl overdose,Sex,Female,17,05/01/2024,05/31/2024,2.117647059,Percent
5,ED,Heroin overdose,Sex,Female,17,05/01/2024,05/31/2024,1.647058824,Percent
5,ED,All Opioids overdose,Sex,Female,18,06/01/2024,06/30/2024,18.49148418,Percent
5,ED,Stimulants overdose,Sex,Female,18,06/01/2024,06/30/2024,9.00243309,Percent
5,ED,Cannabis overdose,Sex,Female,18,06/01/2024,06/30/2024,12.65206813,Percent
5,ED,Benzodiazepine overdose,Sex,Female,18,06/01/2024,06/30/2024,4.622871046,Percent
5,ED,Fentanyl overdose,Sex,Female,18,06/01/2024,06/30/2024,4.136253041,Percent
5,ED,Heroin overdose,Sex,Female,18,06/01/2024,06/30/2024,2.676399027,Percent
5,ED,All Opioids overdose,Sex,Female,19,07/01/2024,07/31/2024,16.42857143,Percent
5,ED,Stimulants overdose,Sex,Female,19,07/01/2024,07/31/2024,10,Percent
5,ED,Cannabis overdose,Sex,Female,19,07/01/2024,07/31/2024,13.57142857,Percent
5,ED,Benzodiazepine overdose,Sex,Female,19,07/01/2024,07/31/2024,3.571428571,Percent
5,ED,Fentanyl overdose,Sex,Female,19,07/01/2024,07/31/2024,2.142857143,Percent
5,ED,Heroin overdose,Sex,Female,19,07/01/2024,07/31/2024,1.19047619,Percent
5,ED,All Opioids overdose,Sex,Female,20,08/01/2024,08/31/2024,17.66233766,Percent
